arquivo_moss,dataset,prevalencia_real,prev_moss,erro_moss,erro_dys,n_amostras,var_scores,entropy,prev_dyssyn,erro_dyssyn
moss_45_55.pkl,cmc.2.csv,0.75,0.116105667,0.633894333,0.407,100,0.067096536,2.67732574,,
moss_45_55.pkl,cmc.2.csv,0.8,0.208992,0.591008,0.395,100,0.07465551,2.736001124,,
moss_45_55.pkl,cmc.2.csv,0.85,0.086906,0.763094,0.487,100,0.064546594,2.724466825,,
moss_45_55.pkl,cmc.2.csv,0.9,0.114432333,0.785567667,0.421,100,0.067177357,2.647114804,,
moss_45_55.pkl,cmc.2.csv,0.95,0.221589,0.728411,0.515,100,0.076107875,2.747530853,,
moss_45_55.pkl,cmc.3.csv,0.05,0.010083667,0.039916333,0.238,100,0.045859818,2.808085099,,
moss_45_55.pkl,cmc.3.csv,0.1,0.011087667,0.088912333,0.191,100,0.048093782,2.805238322,,
moss_45_55.pkl,cmc.3.csv,0.15,0.01,0.14,0.176,100,0.045397518,2.795365586,,
moss_45_55.pkl,cmc.3.csv,0.2,0.01,0.19,0.123,100,0.05263764,2.797228565,,
moss_45_55.pkl,cmc.3.csv,0.25,0.01,0.24,0.135,100,0.050685491,2.807603932,,
moss_45_55.pkl,cmc.3.csv,0.3,0.057105333,0.242894667,0.071,100,0.063563716,2.836794386,,
moss_45_55.pkl,cmc.3.csv,0.35,0.015857333,0.334142667,0.034,100,0.059191434,2.824672829,,
moss_45_55.pkl,cmc.3.csv,0.4,0.010502,0.389498,0.01,100,0.056785767,2.912371737,,
moss_45_55.pkl,cmc.3.csv,0.44,0.01,0.43,0.116,100,0.049934564,2.796350215,,
moss_45_55.pkl,cmc.3.csv,0.49,0.01,0.48,0.064,100,0.055819795,2.856402975,,
moss_45_55.pkl,cmc.3.csv,0.54,0.010167333,0.529832667,0.216,100,0.044975931,2.811254988,,
moss_45_55.pkl,cmc.3.csv,0.6,0.068076333,0.531923667,0.265,100,0.063208157,2.808776915,,
moss_45_55.pkl,cmc.3.csv,0.65,0.010083667,0.639916333,0.28,100,0.057616665,2.810790865,,
moss_45_55.pkl,cmc.3.csv,0.7,0.01,0.69,0.341,100,0.050012896,2.787174193,,
moss_45_55.pkl,cmc.3.csv,0.75,0.01,0.74,0.27,100,0.050001366,2.910310289,,
moss_45_55.pkl,cmc.3.csv,0.8,0.010167333,0.789832667,0.476,100,0.048922981,2.812755375,,
moss_45_55.pkl,cmc.3.csv,0.85,0.01,0.84,0.329,100,0.049339871,2.890120475,,
moss_45_55.pkl,cmc.3.csv,0.9,0.010418333,0.889581667,0.436,100,0.048828907,2.865274436,,
moss_45_55.pkl,cmc.3.csv,0.95,0.01,0.94,0.437,100,0.053378121,2.857965311,,
moss_45_55.pkl,cmc.csv,0.05,0.223263667,0.173263667,0.302,100,0.079808447,2.856983056,,
moss_45_55.pkl,cmc.csv,0.1,0.374527,0.274527,0.3,100,0.081560814,2.887704749,,
moss_45_55.pkl,cmc.csv,0.15,0.490376,0.340376,0.355,100,0.093271694,2.755840178,,
moss_45_55.pkl,cmc.csv,0.2,0.492701,0.292701,0.27,100,0.077203896,2.857994934,,
moss_45_55.pkl,cmc.csv,0.25,0.487772,0.237772,0.24,100,0.077007024,2.868619927,,
moss_45_55.pkl,cmc.csv,0.3,0.470450333,0.170450333,0.084,100,0.086250001,2.825457013,,
moss_45_55.pkl,cmc.csv,0.35,0.503096667,0.153096667,0.122,100,0.083177751,2.867186457,,
moss_45_55.pkl,cmc.csv,0.4,0.549832333,0.149832333,0.098,100,0.088108807,2.858014352,,
moss_45_55.pkl,cmc.csv,0.44,0.718871,0.278871,0.136,100,0.077246313,2.906442073,,
moss_45_55.pkl,cmc.csv,0.49,0.617872667,0.127872667,0.027,100,0.082861412,2.906911164,,
moss_45_55.pkl,cmc.csv,0.54,0.695005,0.155005,0.029,100,0.076612186,2.827872739,,
moss_45_55.pkl,cmc.csv,0.6,0.695005,0.095005,0.016,100,0.081467408,2.875967491,,
moss_45_55.pkl,cmc.csv,0.65,0.938619333,0.288619333,0.041,100,0.064192265,2.863647863,,
moss_45_55.pkl,cmc.csv,0.7,0.940036667,0.240036667,0.095,100,0.063492135,2.873730816,,
moss_45_55.pkl,cmc.csv,0.75,0.653176333,0.096823667,0.169,100,0.088448449,2.835208226,,
moss_45_55.pkl,cmc.csv,0.8,0.8141,0.0141,0.114,100,0.073039141,2.838878372,,
moss_45_55.pkl,cmc.csv,0.85,0.942655,0.092655,0.217,100,0.064586805,2.830946065,,
moss_45_55.pkl,cmc.csv,0.9,0.984140333,0.084140333,0.066,100,0.043858682,2.60598313,,
moss_45_55.pkl,cmc.csv,0.95,0.958265,0.008265,0.167,100,0.061019658,2.709482158,,
moss_45_55.pkl,covtype_reduced.csv,0.05,0.036530667,0.013469333,0.129,100,0.057113221,2.809457452,,
moss_45_55.pkl,covtype_reduced.csv,0.1,0.017615667,0.082384333,0.03,100,0.054511062,2.71171729,,
moss_45_55.pkl,covtype_reduced.csv,0.15,0.015020667,0.134979333,0.038,100,0.048304667,2.671711358,,
moss_45_55.pkl,covtype_reduced.csv,0.2,0.134681333,0.065318667,0.021,100,0.069239573,2.731975564,,
moss_45_55.pkl,covtype_reduced.csv,0.25,0.162138667,0.087861333,0.001,100,0.070139834,2.838226712,,
moss_45_55.pkl,covtype_reduced.csv,0.3,0.305747,0.005747,0.018,100,0.080091754,2.839010897,,
moss_45_55.pkl,covtype_reduced.csv,0.35,0.320427333,0.029572667,0.022,100,0.076254688,2.878812725,,
moss_45_55.pkl,covtype_reduced.csv,0.4,0.527041,0.127041,0.184,100,0.095807479,2.814944153,,
moss_45_55.pkl,covtype_reduced.csv,0.44,0.431675667,0.008324333,0.014,100,0.08263819,2.898590906,,
moss_45_55.pkl,covtype_reduced.csv,0.49,0.502763,0.012763,0.034,100,0.089095034,2.878464185,,
moss_45_55.pkl,covtype_reduced.csv,0.54,0.472290333,0.067709667,0.052,100,0.089270528,2.905928909,,
moss_45_55.pkl,covtype_reduced.csv,0.6,0.531499,0.068501,0.098,100,0.085924412,2.865318486,,
moss_45_55.pkl,covtype_reduced.csv,0.65,0.783195333,0.133195333,0.015,100,0.086391434,2.680028025,,
moss_45_55.pkl,covtype_reduced.csv,0.7,0.785875,0.085875,0.059,100,0.080115782,2.797620136,,
moss_45_55.pkl,covtype_reduced.csv,0.75,0.78487,0.03487,0.035,100,0.080595034,2.807054947,,
moss_45_55.pkl,covtype_reduced.csv,0.8,0.986988,0.186988,0.02,100,0.05795579,2.812465335,,
moss_45_55.pkl,covtype_reduced.csv,0.85,0.988828667,0.138828667,0.022,100,0.058632812,2.749621924,,
moss_45_55.pkl,covtype_reduced.csv,0.9,0.912924,0.012924,0.038,100,0.064467889,2.728635685,,
moss_45_55.pkl,covtype_reduced.csv,0.95,0.987071667,0.037071667,0.116,100,0.050646111,2.78177212,,
moss_45_55.pkl,cpu_act.csv,0.05,0.057027333,0.007027333,0.006,100,0.059144554,1.451441241,,
moss_45_55.pkl,cpu_act.csv,0.1,0.221589,0.121589,0.002,100,0.076151194,1.872002129,,
moss_45_55.pkl,cpu_act.csv,0.15,0.221589,0.071589,0.033,100,0.086886493,1.462246259,,
moss_45_55.pkl,cpu_act.csv,0.2,0.308934667,0.108934667,0.015,100,0.108104732,1.945377717,,
moss_45_55.pkl,cpu_act.csv,0.25,0.308934667,0.058934667,0.026,100,0.125747657,1.863449187,,
moss_45_55.pkl,cpu_act.csv,0.3,0.308934667,0.008934667,0.015,100,0.148464501,2.039465523,,
moss_45_55.pkl,cpu_act.csv,0.35,0.420460667,0.070460667,0.003,100,0.168212338,1.818560152,,
moss_45_55.pkl,cpu_act.csv,0.4,0.420460667,0.020460667,0.021,100,0.166509123,2.06510585,,
moss_45_55.pkl,cpu_act.csv,0.44,0.420460667,0.019539333,0.053,100,0.170365751,2.21722856,,
moss_45_55.pkl,cpu_act.csv,0.49,0.420460667,0.069539333,0.026,100,0.173079079,2.0731588,,
moss_45_55.pkl,cpu_act.csv,0.54,0.420460667,0.119539333,0.058,100,0.17061764,2.278267414,,
moss_45_55.pkl,cpu_act.csv,0.6,0.546067,0.053933,0.015,100,0.173867329,2.179429118,,
moss_45_55.pkl,cpu_act.csv,0.65,0.572009333,0.077990667,0.007,100,0.168170307,2.234501809,,
moss_45_55.pkl,cpu_act.csv,0.7,0.572009333,0.127990667,0.019,100,0.159281932,2.180279543,,
moss_45_55.pkl,cpu_act.csv,0.75,0.659983667,0.090016333,0.023,100,0.135601884,2.396688016,,
moss_45_55.pkl,cpu_act.csv,0.8,0.692828333,0.107171667,0.019,100,0.14078019,2.095627797,,
moss_45_55.pkl,cpu_act.csv,0.85,0.692828333,0.157171667,0.001,100,0.131294382,1.853569593,,
moss_45_55.pkl,cpu_act.csv,0.9,0.786126,0.113874,0.006,100,0.092814573,2.024001792,,
moss_45_55.pkl,cpu_act.csv,0.95,0.786126,0.163874,0.011,100,0.08526811,2.171187837,,
moss_45_55.pkl,ctg.1.csv,0.05,0.221589,0.171589,0.021,100,0.08159011,2.495675256,,
moss_45_55.pkl,ctg.1.csv,0.1,0.223348,0.123348,0.016,100,0.100069194,2.391751933,,
moss_45_55.pkl,ctg.1.csv,0.15,0.319649667,0.169649667,0.003,100,0.120634857,2.593567546,,
moss_45_55.pkl,ctg.1.csv,0.2,0.340016333,0.140016333,0.044,100,0.132694901,2.389960861,,
moss_45_55.pkl,ctg.1.csv,0.25,0.420460667,0.170460667,0.026,100,0.151511493,2.385695439,,
moss_45_55.pkl,ctg.1.csv,0.3,0.420460667,0.120460667,0.02,100,0.158810782,2.400129509,,
moss_45_55.pkl,ctg.1.csv,0.35,0.421551,0.071551,0.022,100,0.157118889,2.439275882,,
moss_45_55.pkl,ctg.1.csv,0.4,0.572009333,0.172009333,0.046,100,0.151716418,2.356203034,,
moss_45_55.pkl,ctg.1.csv,0.44,0.572009333,0.132009333,0.008,100,0.157840946,2.318917641,,
moss_45_55.pkl,ctg.1.csv,0.49,0.572009333,0.082009333,0.014,100,0.156208083,2.202958029,,
moss_45_55.pkl,ctg.1.csv,0.54,0.572009333,0.032009333,0.009,100,0.162807582,2.1081886,,
moss_45_55.pkl,ctg.1.csv,0.6,0.572009333,0.027990667,0.026,100,0.157235538,2.060395018,,
moss_45_55.pkl,ctg.1.csv,0.65,0.692828333,0.042828333,0.038,100,0.13228451,1.901159973,,
moss_45_55.pkl,ctg.1.csv,0.7,0.692828333,0.007171667,0.006,100,0.139625444,1.990622532,,
moss_45_55.pkl,ctg.1.csv,0.75,0.701719333,0.048280667,0.101,100,0.098407932,1.720683678,,
moss_45_55.pkl,ctg.1.csv,0.8,0.780348,0.019652,0.048,100,0.087659417,1.646855951,,
moss_45_55.pkl,ctg.1.csv,0.85,0.889416333,0.039416333,0.046,100,0.065481493,1.770408151,,
moss_45_55.pkl,ctg.1.csv,0.9,0.987239,0.087239,0.06,100,0.047324427,1.3382672,,
moss_45_55.pkl,ctg.1.csv,0.95,0.987239,0.037239,0.033,100,0.029636199,1.293147539,,
moss_45_55.pkl,ctg.2.csv,0.05,0.014016,0.035984,0.015,100,0.046612807,1.408155761,,
moss_45_55.pkl,ctg.2.csv,0.1,0.014016,0.085984,0.006,100,0.024679007,1.489392066,,
moss_45_55.pkl,ctg.2.csv,0.15,0.1608,0.0108,0.014,100,0.070238307,1.554255909,,
moss_45_55.pkl,ctg.2.csv,0.2,0.221589,0.021589,0.057,100,0.078970879,1.664923902,,
moss_45_55.pkl,ctg.2.csv,0.25,0.221589,0.028411,0.11,100,0.090635676,1.591464504,,
moss_45_55.pkl,ctg.2.csv,0.3,0.221589,0.078411,0.101,100,0.086469505,1.750115115,,
moss_45_55.pkl,ctg.2.csv,0.35,0.308934667,0.041065333,0.064,100,0.117561816,1.979105153,,
moss_45_55.pkl,ctg.2.csv,0.4,0.308934667,0.091065333,0.111,100,0.118548095,2.008879069,,
moss_45_55.pkl,ctg.2.csv,0.44,0.308934667,0.131065333,0.082,100,0.114626124,2.167809047,,
moss_45_55.pkl,ctg.2.csv,0.49,0.340016333,0.149983667,0.052,100,0.125933001,2.354397439,,
moss_45_55.pkl,ctg.2.csv,0.54,0.338089333,0.201910667,0.078,100,0.115269609,2.412937808,,
moss_45_55.pkl,ctg.2.csv,0.6,0.420879,0.179121,0.025,100,0.129041599,2.427096404,,
moss_45_55.pkl,ctg.2.csv,0.65,0.420460667,0.229539333,0.059,100,0.113000106,2.715828048,,
moss_45_55.pkl,ctg.2.csv,0.7,0.483176667,0.216823333,0.092,100,0.117417017,2.582008357,,
moss_45_55.pkl,ctg.2.csv,0.75,0.501504333,0.248495667,0.088,100,0.121853985,2.622004667,,
moss_45_55.pkl,ctg.2.csv,0.8,0.490708333,0.309291667,0.043,100,0.101859883,2.627203096,,
moss_45_55.pkl,ctg.2.csv,0.85,0.561631,0.288369,0.087,100,0.099468385,2.796365716,,
moss_45_55.pkl,ctg.2.csv,0.9,0.599441667,0.300558333,0.126,100,0.096902114,2.758849205,,
moss_45_55.pkl,ctg.2.csv,0.95,0.793936333,0.156063667,0.038,100,0.074738014,2.717847797,,
moss_45_55.pkl,ctg.3.csv,0.05,0.014016,0.035984,0.018,100,0.034411968,0.664378348,,
moss_45_55.pkl,ctg.3.csv,0.1,0.060632667,0.039367333,0.024,100,0.060433088,0.604429533,,
moss_45_55.pkl,ctg.3.csv,0.15,0.221589,0.071589,0.005,100,0.087657973,1.053367122,,
moss_45_55.pkl,ctg.3.csv,0.2,0.221589,0.021589,0.006,100,0.100316516,1.235630252,,
moss_45_55.pkl,ctg.3.csv,0.25,0.308934667,0.058934667,0.023,100,0.13355211,1.397336995,,
moss_45_55.pkl,ctg.3.csv,0.3,0.308934667,0.008934667,0.018,100,0.132484778,1.471873909,,
moss_45_55.pkl,ctg.3.csv,0.35,0.405894,0.055894,5.55E-17,100,0.156588062,1.350892639,,
moss_45_55.pkl,ctg.3.csv,0.4,0.41,0.01,0.025,100,0.15044499,1.729519924,,
moss_45_55.pkl,ctg.3.csv,0.44,0.386816333,0.053183667,0.007,100,0.143642222,1.92964344,,
moss_45_55.pkl,ctg.3.csv,0.49,0.420460667,0.069539333,0.035,100,0.163272999,1.836206471,,
moss_45_55.pkl,ctg.3.csv,0.54,0.420460667,0.119539333,0,100,0.167503639,2.005506721,,
moss_45_55.pkl,ctg.3.csv,0.6,0.423389333,0.176610667,0.04,100,0.160363796,2.097559981,,
moss_45_55.pkl,ctg.3.csv,0.65,0.561128,0.088872,0.026,100,0.171631751,2.051547475,,
moss_45_55.pkl,ctg.3.csv,0.7,0.572009333,0.127990667,0.027,100,0.15957331,2.100088506,,
moss_45_55.pkl,ctg.3.csv,0.75,0.572009333,0.177990667,0.022,100,0.150393329,2.444599871,,
moss_45_55.pkl,ctg.3.csv,0.8,0.692828333,0.107171667,0.003,100,0.124866954,2.349392857,,
moss_45_55.pkl,ctg.3.csv,0.85,0.692828333,0.157171667,0.014,100,0.120314083,2.451341555,,
moss_45_55.pkl,ctg.3.csv,0.9,0.763716333,0.136283667,0.012,100,0.091844021,2.37444524,,
moss_45_55.pkl,ctg.3.csv,0.95,0.786126,0.163874,0.001,100,0.080438707,2.489518621,,
moss_45_55.pkl,default_credit_card_clients.csv,0.05,0.961449667,0.911449667,0.375,100,0.062045345,2.860279506,,
moss_45_55.pkl,default_credit_card_clients.csv,0.1,0.985146333,0.885146333,0.466,100,0.0444881,2.734399206,,
moss_45_55.pkl,default_credit_card_clients.csv,0.15,0.912424667,0.762424667,0.346,100,0.065505238,2.752149784,,
moss_45_55.pkl,default_credit_card_clients.csv,0.2,0.988326667,0.788326667,0.33,100,0.057968233,2.807795059,,
moss_45_55.pkl,default_credit_card_clients.csv,0.25,0.983973333,0.733973333,0.388,100,0.054215642,2.717109803,,
moss_45_55.pkl,default_credit_card_clients.csv,0.3,0.8392,0.5392,0.282,100,0.071543593,2.693463508,,
moss_45_55.pkl,default_credit_card_clients.csv,0.35,0.986736,0.636736,0.248,100,0.041745773,2.715373448,,
moss_45_55.pkl,default_credit_card_clients.csv,0.4,0.942471333,0.542471333,0.213,100,0.059580127,2.744192773,,
moss_45_55.pkl,default_credit_card_clients.csv,0.44,0.99,0.55,0.109,100,0.051419158,2.765431502,,
moss_45_55.pkl,default_credit_card_clients.csv,0.49,0.986736,0.496736,0.266,100,0.048716944,2.551565026,,
moss_45_55.pkl,default_credit_card_clients.csv,0.54,0.987238,0.447238,0.113,100,0.051406142,2.685734332,,
moss_45_55.pkl,default_credit_card_clients.csv,0.6,0.938530667,0.338530667,0.14,100,0.060400354,2.62181907,,
moss_45_55.pkl,default_credit_card_clients.csv,0.65,0.986736,0.336736,0.157,100,0.048514466,2.509476251,,
moss_45_55.pkl,default_credit_card_clients.csv,0.7,0.986736,0.286736,0.031,100,0.044311384,2.644896074,,
moss_45_55.pkl,default_credit_card_clients.csv,0.75,0.986736,0.236736,0.038,100,0.046654382,2.478631422,,
moss_45_55.pkl,default_credit_card_clients.csv,0.8,0.986736,0.186736,0.027,100,0.047709311,2.4917702,,
moss_45_55.pkl,default_credit_card_clients.csv,0.85,0.986736,0.136736,0.031,100,0.041938452,2.357332367,,
moss_45_55.pkl,default_credit_card_clients.csv,0.9,0.986736,0.086736,0.128,100,0.023917328,2.589765436,,
moss_45_55.pkl,default_credit_card_clients.csv,0.95,0.987239,0.037239,0.023,100,0.027973636,2.269712355,,
moss_45_55.pkl,delta_ailerons.csv,0.05,0.221589,0.171589,0.01,100,0.077137354,1.514122191,,
moss_45_55.pkl,delta_ailerons.csv,0.1,0.308934667,0.208934667,0.036,100,0.123829667,1.702825333,,
moss_45_55.pkl,delta_ailerons.csv,0.15,0.308934667,0.158934667,0.002,100,0.126952551,1.52829732,,
moss_45_55.pkl,delta_ailerons.csv,0.2,0.308934667,0.108934667,0.073,100,0.117283071,1.834210815,,
moss_45_55.pkl,delta_ailerons.csv,0.25,0.415936333,0.165936333,0.014,100,0.165548688,1.627074406,,
moss_45_55.pkl,delta_ailerons.csv,0.3,0.420460667,0.120460667,0.016,100,0.17584251,1.64728324,,
moss_45_55.pkl,delta_ailerons.csv,0.35,0.420460667,0.070460667,0.018,100,0.189363417,1.672227037,,
moss_45_55.pkl,delta_ailerons.csv,0.4,0.420460667,0.020460667,0.005,100,0.183610004,1.989876395,,
moss_45_55.pkl,delta_ailerons.csv,0.44,0.421551,0.018449,0.017,100,0.194990778,1.949526115,,
moss_45_55.pkl,delta_ailerons.csv,0.49,0.420460667,0.069539333,0.074,100,0.192072012,1.849004037,,
moss_45_55.pkl,delta_ailerons.csv,0.54,0.485263667,0.054736333,0.065,100,0.194548634,1.937665054,,
moss_45_55.pkl,delta_ailerons.csv,0.6,0.572009333,0.027990667,0.016,100,0.203543151,1.552183754,,
moss_45_55.pkl,delta_ailerons.csv,0.65,0.572009333,0.077990667,0.009,100,0.184258173,1.866645245,,
moss_45_55.pkl,delta_ailerons.csv,0.7,0.572009333,0.127990667,0.021,100,0.166773701,1.91342419,,
moss_45_55.pkl,delta_ailerons.csv,0.75,0.692828333,0.057171667,0.016,100,0.149391639,1.785202993,,
moss_45_55.pkl,delta_ailerons.csv,0.8,0.692828333,0.107171667,0.021,100,0.130399449,1.807266397,,
moss_45_55.pkl,delta_ailerons.csv,0.85,0.692828333,0.157171667,0.021,100,0.118406457,1.480978879,,
moss_45_55.pkl,delta_ailerons.csv,0.9,0.786126,0.113874,0.005,100,0.087654412,1.666942792,,
moss_45_55.pkl,delta_ailerons.csv,0.95,0.889416333,0.060583667,0.011,100,0.06573716,1.239931797,,
moss_45_55.pkl,eeg.csv,0.05,0.014016,0.035984,0.042,100,0.035817417,2.365039197,,
moss_45_55.pkl,eeg.csv,0.1,0.014016,0.085984,0.041,100,0.039619671,2.533494699,,
moss_45_55.pkl,eeg.csv,0.15,0.1608,0.0108,0.029,100,0.070427799,2.627784321,,
moss_45_55.pkl,eeg.csv,0.2,0.1859,0.0141,0.061,100,0.07200596,2.598909063,,
moss_45_55.pkl,eeg.csv,0.25,0.308934667,0.058934667,0.008,100,0.087471417,2.709932087,,
moss_45_55.pkl,eeg.csv,0.3,0.208992,0.091008,0.02,100,0.074653778,2.811342069,,
moss_45_55.pkl,eeg.csv,0.35,0.308934667,0.041065333,0.035,100,0.094711799,2.748542731,,
moss_45_55.pkl,eeg.csv,0.4,0.420460667,0.020460667,0.009,100,0.096734732,2.827132627,,
moss_45_55.pkl,eeg.csv,0.44,0.420460667,0.019539333,0.03,100,0.100095493,2.853187869,,
moss_45_55.pkl,eeg.csv,0.49,0.424146,0.065854,0.026,100,0.089598382,2.899520672,,
moss_45_55.pkl,eeg.csv,0.54,0.549079333,0.009079333,0.056,100,0.091391194,2.913738291,,
moss_45_55.pkl,eeg.csv,0.6,0.572009333,0.027990667,0.011,100,0.098883621,2.771568719,,
moss_45_55.pkl,eeg.csv,0.65,0.571673333,0.078326667,0.025,100,0.103742444,2.792900819,,
moss_45_55.pkl,eeg.csv,0.7,0.682678667,0.017321333,0.044,100,0.083662573,2.835650955,,
moss_45_55.pkl,eeg.csv,0.75,0.677999333,0.072000667,0.006,100,0.082360101,2.815863316,,
moss_45_55.pkl,eeg.csv,0.8,0.740712,0.059288,0.065,100,0.074594693,2.713170179,,
moss_45_55.pkl,eeg.csv,0.85,0.915269333,0.065269333,0.02,100,0.064743443,2.730382062,,
moss_45_55.pkl,eeg.csv,0.9,0.986150333,0.086150333,0.054,100,0.051906293,2.675587889,,
moss_45_55.pkl,eeg.csv,0.95,0.986736,0.036736,0.009,100,0.043707111,2.645089319,,
moss_45_55.pkl,electricity-normalized.csv,0.05,0.032007,0.017993,0.012,100,0.056863177,2.339027206,,
moss_45_55.pkl,electricity-normalized.csv,0.1,0.1859,0.0859,0.006,100,0.071970662,2.283619379,,
moss_45_55.pkl,electricity-normalized.csv,0.15,0.221589,0.071589,0.025,100,0.084094062,2.393376015,,
moss_45_55.pkl,electricity-normalized.csv,0.2,0.238459,0.038459,0.049,100,0.091143778,2.342716882,,
moss_45_55.pkl,electricity-normalized.csv,0.25,0.308934667,0.058934667,0.023,100,0.106886556,2.522524887,,
moss_45_55.pkl,electricity-normalized.csv,0.3,0.352094667,0.052094667,0.01,100,0.119449523,2.57614659,,
moss_45_55.pkl,electricity-normalized.csv,0.35,0.420460667,0.070460667,0.026,100,0.132422889,2.524060145,,
moss_45_55.pkl,electricity-normalized.csv,0.4,0.353098667,0.046901333,0.046,100,0.122984554,2.676363758,,
moss_45_55.pkl,electricity-normalized.csv,0.44,0.420460667,0.019539333,0.049,100,0.127551657,2.705318002,,
moss_45_55.pkl,electricity-normalized.csv,0.49,0.420460667,0.069539333,0.039,100,0.116892154,2.748562149,,
moss_45_55.pkl,electricity-normalized.csv,0.54,0.420460667,0.119539333,0.069,100,0.121372146,2.790403726,,
moss_45_55.pkl,electricity-normalized.csv,0.6,0.572009333,0.027990667,0.003,100,0.126218627,2.793200318,,
moss_45_55.pkl,electricity-normalized.csv,0.65,0.572009333,0.077990667,0.019,100,0.119196418,2.783286957,,
moss_45_55.pkl,electricity-normalized.csv,0.7,0.644140333,0.055859667,0.007,100,0.10121864,2.812979643,,
moss_45_55.pkl,electricity-normalized.csv,0.75,0.692828333,0.057171667,0.014,100,0.119687618,2.491324643,,
moss_45_55.pkl,electricity-normalized.csv,0.8,0.692828333,0.107171667,0.006,100,0.111163266,2.412520082,,
moss_45_55.pkl,electricity-normalized.csv,0.85,0.692828333,0.157171667,0.004,100,0.09330379,2.459694926,,
moss_45_55.pkl,electricity-normalized.csv,0.9,0.786126,0.113874,0.007,100,0.083605404,2.545444478,,
moss_45_55.pkl,electricity-normalized.csv,0.95,0.936354,0.013646,0.013,100,0.060819227,2.511066093,,
moss_45_55.pkl,elevators.csv,0.05,0.239549333,0.189549333,0.104,100,0.091588679,2.835427832,,
moss_45_55.pkl,elevators.csv,0.1,0.326178667,0.226178667,0.063,100,0.09503819,2.845695869,,
moss_45_55.pkl,elevators.csv,0.15,0.412846,0.262846,0.049,100,0.098213827,2.823491249,,
moss_45_55.pkl,elevators.csv,0.2,0.565062333,0.365062333,0.116,100,0.086756306,2.845375807,,
moss_45_55.pkl,elevators.csv,0.25,0.418285333,0.168285333,0.031,100,0.111086146,2.789951656,,
moss_45_55.pkl,elevators.csv,0.3,0.554267,0.254267,0.073,100,0.11488144,2.760121501,,
moss_45_55.pkl,elevators.csv,0.35,0.561128,0.211128,0.047,100,0.10229776,2.848580685,,
moss_45_55.pkl,elevators.csv,0.4,0.572009333,0.172009333,0.049,100,0.096559888,2.812565393,,
moss_45_55.pkl,elevators.csv,0.44,0.572009333,0.132009333,0.022,100,0.113791778,2.77525674,,
moss_45_55.pkl,elevators.csv,0.49,0.692828333,0.202828333,0.084,100,0.100804338,2.76654531,,
moss_45_55.pkl,elevators.csv,0.54,0.692828333,0.152828333,0.057,100,0.09469211,2.702966379,,
moss_45_55.pkl,elevators.csv,0.6,0.692828333,0.092828333,0.021,100,0.094442556,2.68836218,,
moss_45_55.pkl,elevators.csv,0.65,0.692828333,0.042828333,0.052,100,0.105560199,2.543525349,,
moss_45_55.pkl,elevators.csv,0.7,0.786126,0.086126,0.069,100,0.086975018,2.463199152,,
moss_45_55.pkl,elevators.csv,0.75,0.780348,0.030348,0.029,100,0.079159373,2.516769783,,
moss_45_55.pkl,elevators.csv,0.8,0.8392,0.0392,0.03,100,0.071309111,2.453309591,,
moss_45_55.pkl,elevators.csv,0.85,0.916106,0.066106,0.003,100,0.062234083,2.474812247,,
moss_45_55.pkl,elevators.csv,0.9,0.987239,0.087239,0.028,100,0.049062679,2.297339063,,
moss_45_55.pkl,elevators.csv,0.95,0.987239,0.037239,0.003,100,0.034633612,2.410851494,,
moss_45_55.pkl,file22f0e4a679.csv,0.05,0.014016,0.035984,0.02,100,0.044318262,1.929594243,,
moss_45_55.pkl,file22f0e4a679.csv,0.1,0.2362,0.1362,0.023,100,0.086154679,1.739866567,,
moss_45_55.pkl,file22f0e4a679.csv,0.15,0.2362,0.0862,0.006,100,0.090009093,2.076432116,,
moss_45_55.pkl,file22f0e4a679.csv,0.2,0.308934667,0.108934667,0.061,100,0.129748556,2.057966737,,
moss_45_55.pkl,file22f0e4a679.csv,0.25,0.308934667,0.058934667,0.039,100,0.13556576,2.093025339,,
moss_45_55.pkl,file22f0e4a679.csv,0.3,0.416690333,0.116690333,0.045,100,0.144281938,2.230189378,,
moss_45_55.pkl,file22f0e4a679.csv,0.35,0.420460667,0.070460667,0.067,100,0.152775754,2.266554788,,
moss_45_55.pkl,file22f0e4a679.csv,0.4,0.420460667,0.020460667,0.09,100,0.17417379,2.131347343,,
moss_45_55.pkl,file22f0e4a679.csv,0.44,0.420460667,0.019539333,0.084,100,0.180265346,2.14920343,,
moss_45_55.pkl,file22f0e4a679.csv,0.49,0.424479667,0.065520333,0.082,100,0.17417979,2.297281871,,
moss_45_55.pkl,file22f0e4a679.csv,0.54,0.572009333,0.032009333,0.116,100,0.178289707,2.119783133,,
moss_45_55.pkl,file22f0e4a679.csv,0.6,0.572009333,0.027990667,0.07,100,0.172155667,2.17482536,,
moss_45_55.pkl,file22f0e4a679.csv,0.65,0.572009333,0.077990667,0.071,100,0.166073754,2.030511379,,
moss_45_55.pkl,file22f0e4a679.csv,0.7,0.572009333,0.127990667,0.081,100,0.152655301,2.12355478,,
moss_45_55.pkl,file22f0e4a679.csv,0.75,0.692828333,0.057171667,0.076,100,0.136582999,2.048176278,,
moss_45_55.pkl,file22f0e4a679.csv,0.8,0.692828333,0.107171667,0.042,100,0.123752083,1.996468275,,
moss_45_55.pkl,file22f0e4a679.csv,0.85,0.692828333,0.157171667,0.083,100,0.109302893,1.634396056,,
